id|text|experiencer|emotion|target|cause|selected
b439088c|Blackpink: Meet the K-pop superstars backstage at their first UK tour|"[""blackpink""]"|joy|"[[""k-pop superstars""]]"|"[[""meet the k-pop superstars backstage at their first uk tour"",""backstage at their first uk tour""]]"|True
0433e41e|California becomes the first state to make hair discrimination illegal|"[""california""]"|joy|"[[""the first state to make hair discrimination illegal""]]"|"[[""the first state to make hair discrimination illegal""]]"|True
85f8ff22|Comms Official, Frequent Fox News Surrogate Leaving WH To Join 2020 Campaign|"[""comms official""]"|surprise|"[[""wh""]]"|"[[""join 2020 campaign""]]"|True
8d406030|Cops raid Dallas Catholic Diocese after church leaders reportedly 'thwarted' investigation into child sexual abuse|"[""church leaders""]"|surprise|"[[""cops raid dallas catholic diocese after church leaders reportedly 'thwarted' investigation into child sexual abuse"",""child sexual abuse""]]"|"[[""cops raid dallas catholic diocese after church leaders reportedly 'thwarted' investigation into child sexual abuse"",""child sexual abuse""]]"|True
938bd4ba|Dan Fagan: Triple shooting near New Orleans school yet another sign of city's crime problem|"[""dan fagan""]"|surprise|"[[""triple shooting near new orleans school yet another sign of city's crime problem""]]"|"[[""triple shooting near new orleans school yet another sign of city's crime problem"",""triple shooting near new orleans school""]]"|True
18c00cc4|Dog Is Rescued After Sheand#039;s Found Swimming 135 Miles Out At Sea|"[""dog""]"|joy|"[[""sheand""]]"|"[[""after sheand#039"",""s found swimming 135 miles out at sea""]]"|True
55ff58d2|Donald Trump is closer to his downfall than ever – and he’s more manically dangerous than ever|"[""donald trump""]"|surprise|[[]]|"[[""he’s more manically dangerous than ever""]]"|True
bd47f8b1|Donald Trump is even more racist than you thought: Part II|"[""donald trump""]"|anger|"[[""donald trump""]]"|"[[""more racist than you thought""]]"|True
fe38b040|E. Jean Carroll: “The world is a very, very merry place without men”|"[""e. jean carroll""]"|joy|"[[""“the world is a very, very merry place without men”""]]"|"[[""“the world is a very, very merry place without men”""]]"|True
26eff6fb|Giuliani's Sunday talking point: 'There's nothing wrong with taking information from Russians'|"[""giuliani's""]"|surprise|"[[""there's nothing wrong with taking information from russians""]]"|"[[""there's nothing wrong with taking information from russians""]]"|True
e0f278d5|Hong Kong protests: Police use tear gas on protesters|"[""hong kong""]"|anger|"[[""police use tear gas on protesters""]]"|"[[""police use tear gas on protesters""]]"|True
a9cb5555|John Paul Stevens Was Right: Citizens United Opened the Door to Foreign Money in U.S. Elections|"[""john paul stevens""]"|surprise|"[[""citizens united""]]"|"[[""opened the door to foreign money in u.s. elections"",""citizens united opened the door to foreign money in u.s. elections""]]"|True
1a7b2185|Justin Amash and Rand Paul Disagree About Impeachment, but Fight Together for Federal Surveillance Reform|"[""justin amash and rand paul""]"|disgust|"[[""federal surveillance reform""]]"|"[[""disagree about impeachment, but fight together for federal surveillance reform""]]"|True
c6f9c61b|KNOWLES: Bernie Sanders Gets Bitten By His Own Terrible Idea|"[""bernie sanders""]"|surprise|"[[""his own terrible idea""]]"|"[[""his own terrible idea""]]"|True
6cd75200|Ridgecrest earthquake aftershocks move toward dangerous faults, sparking concerns of triggered temblors|[]|fear|"[[""ridgecrest earthquake aftershocks move toward dangerous faults, sparking concerns of triggered temblors""]]"|"[[""ridgecrest earthquake aftershocks move toward dangerous faults, sparking concerns of triggered temblors""]]"|True
8dca1b9c|Russia: Militants in Syria launch attack, have toxic agents|"[""russia""]"|fear|"[[""militants in syria""]]"|"[[""militants in syria launch attack, have toxic agents""]]"|True
7fcbef7f|Sanders calls Barr's handling of Mueller probe 'outrageous,' stops short of calling for resignation|"[""sanders""]"|disgust|"[[""barr's""]]"|"[[""stops short of calling for resignation""]]"|True
7f230ee5|Students want to act on climate change, but some school boards say it’s ‘too political’|"[""students""]"|surprise|"[[""school boards""]]"|"[[""want to act on climate change, but some school boards say it’s ‘too political’""]]"|True
f39c578a|The Controversy Over “Old Town Road” Reveals Problems Beyond Just Race|[]|disgust|"[[""reveals problems beyond just race""]]"|"[[""reveals problems beyond just race"",""beyond just race""]]"|True
0b9e5b6c|The Military Budget Is a Disgrace|[]|disgust|"[[""the military budget is a disgrace""]]"|"[[""the military budget is a disgrace""]]"|True
f440ac50|Trump advisor leaves high-powered consulting firm after calling House Judiciary Chairman Jerry Nadler ‘a f*cking scumbag’|"[""jerry nadler""]"|anger|"[[""jerry nadler""]]"|"[[""after calling House Judiciary Chairman Jerry Nadler ‘a f*cking scumbag’""]]"|True
9928a836|US Says Venezuelan Plane Aggressively Shadowed a US Military Aircraft|"[""us""]"|anger|"[[""venezuelan""]]"|"[[""us military aircraft""]]"|True
64f4833f|Ukraine election: Comedian Volodymyr Zelensky wins|"[""comedian volodymyr zelensky""]"|joy|"[[""ukraine election""]]"|"[[""ukraine election""]]"|True
27995415|United Airlines employee allegedly called actress a ‘shining monkey’|"[""united airlines""]"|disgust|"[[""called actress a ‘shining monkey’""]]"|"[[""called actress a ‘shining monkey’"",""allegedly called actress a ‘shining monkey’""]]"|True
1f4817ab|'Disrupter' Katie Couric: It's 'Ridiculous' Women Don't Do Half the News, Win Half the Oscars|"[""women""]"|disgust|"[[""'disrupter' katie couric""]]"|"[[""don't do half the news, win half the oscars"",""women don't do half the news, win half the oscars""]]"|True
fc3e8853|'Handmaid's Tale' actress slams 'disgusting' abortion bans|"[""actress""]"|disgust|[[]]|"[[""slams 'disgusting' abortion bans"",""abortion bans""]]"|True
1b58ee03|AOC hit with brutal backlash for using Holocaust to defend Rep. Ilhan Omar, bash President Trump|"[""aoc""]"|anger|"[[""president trump""]]"|"[[""holocaust to defend rep. ilhan""]]"|True
53d960f9|Alex Jones Caught in Vile Racist Ritual|"[""alex jones""]"|disgust|"[[""vile racist ritual""]]"|"[[""caught in vile racist ritual"",""vile racist ritual""]]"|True
a7a19ed0|Andy Ngo reports on the epidemic of hoax hate crimes against LGBT people in Portland|"[""andy ngo""]"|disgust|"[[""lgbt""]]"|"[[""epidemic of hoax hate crimes against lgbt people""]]"|True
793ae80a|Bernie Accuses Republicans of Suppressing Votes, Advocates Voting Rights for Criminals|"[""bernie""]"|disgust|"[[""republicans""]]"|"[[""advocates voting rights for criminals""]]"|True
2de55f27|California woman posing as social worker tried to kidnap newborn: cops|"[""california woman""]"|surprise|"[[""cops""]]"|"[[""tried to kidnap newborn""]]"|True
1a23368a|Donald Trump reaches a disgusting new low and proves there is no bottom|"[""donald trump""]"|disgust|"[[""new low and proves there is no bottom""]]"|"[[""new low and proves there is no bottom"",""reaches a disgusting new low and proves there is no bottom""]]"|True
5081b356|Donald Trump’s deranged supporters circle the drain|"[""donald trump’s""]"|disgust|"[[""supporters circle the drain""]]"|"[[""deranged supporters circle the drain""]]"|True
06f3cee4|FNC's Wallace: Trump Is Calling People of Color 'Vermin' -- 'It Sounds Subhuman'|"[""trump""]"|disgust|"[[""people of color""]]"|"[[""calling people of color 'vermin'""],[""is calling people of color 'vermin'""]]"|True
0f235799|Five suspected gang members charged after they 'stabbed and carjacked a pregnant school teacher'|"[""gang members""]"|disgust|"[[""stabbed and carjacked a pregnant school teacher""]]"|"[[""stabbed and carjacked a pregnant school teacher""]]"|True
b5e1d850|Food stolen from thousands of hungry people|[]|disgust|"[[""hungry people""]]"|"[[""food stolen""]]"|True
85123b53|Illegal Alien Charged with Murdering Four Americans Claims He Is ‘Mentally Disabled’|"[""illegal alien""]"|disgust|"[[""americans""]]"|"[[""disabled’""]]"|True
3edb0822|Planned Parenthood Takes Donations Specifically To Abort Black Babies|"[""planned parenthood""]"|anger|"[[""takes donations specifically to abort black babies""]]"|"[[""takes donations specifically to abort black babies""]]"|True
ac079817|Rosie O'Donnell makes bizarre 'concentration camps' comment, says facilities meet the definition|"[""rosie o'donnell""]"|disgust|"[[""'concentration camps'""],[""comment, says facilities meet the definition""]]"|"[[""comment, says facilities meet the definition""]]"|True
135bd094|Rubio Trashes Ilhan Omar For Blaming U.S. For Venezuelan Problems|"[""ilhan omar""]"|disgust|"[[""rubio""]]"|"[[""blaming u.s. for venezuelan problems""]]"|True
1d684956|Sanders: Biden 'Owes the Country an Apology' on 'Civility' Remarks|"[""sanders""]"|disgust|"[[""biden""]]"|"[[""owes the country an apology' on 'civility' remarks""]]"|True
5c8e8c06|Star Trek actress Marina Sirtis reveals she was molested by her babysitter's teenage sons|"[""marina sirtis""]"|disgust|"[[""reveals she was molested by her babysitter's teenage sons""]]"|"[[""reveals she was molested by her babysitter's teenage sons""]]"|True
e9b14a76|The Nobel committee shines a spotlight on rape in conflict|"[""the nobel committee""]"|disgust|"[[""rape""]]"|"[[""shines a spotlight on rape in conflict""]]"|True
6d1ea1e7|Trump Campaign Ads Use Stock Image Models To Portray Trump Supporters|"[""trump""]"|disgust|"[[""trump""]]"|"[[""portray trump supporters""]]"|True
805e6765|Trump thinks it’s funny that one of his supporters wants migrants to be shot|"[""trump""]"|joy|"[[""supporters""]]"|"[[""migrants to be shot"",""wants migrants to be shot""]]"|True
329de62d|UN rights chief 'appalled' by conditions in US for migrants|"[""un rights chief""]"|fear|"[[""conditions in us for migrants""]]"|"[[""conditions in us for migrants""]]"|True
dc637399|Vice President Pence Tours Border Patrol Facility With Almost 400 Men in ‘Crowded’ Cages, ‘Horrendous Stench’|"[""vice president pence""]"|disgust|"[[""with almost 400 men in ‘crowded’""]]"|"[[""with almost 400 men in ‘crowded’""]]"|True
aebb6c63|Woman in Viral Video Who Licked Carton of Ice Cream and Put It Back Could Go to Jail|"[""woman""]"|disgust|"[[""licked carton of ice""]]"|"[[""put it back""],[""licked carton of ice""]]"|True
903a1734|Woman sentenced for pushing commuter to her death in subway|"[""woman""]"|fear|"[[""pushing commuter""]]"|"[[""pushing commuter""]]"|True
16e3e65c|"Rep. Bradley Byrne Condemns ""Horrific"" Abortion Comments from Alabama Democrat"|"[""bradley byrne"",""rep. bradley byrne""]"|fear|"[[""alabama democrat""]]"|"[[""comments from alabama""],[""abortion comments""]]"|True
d80940b5|"Trump Admin Moves 100 Migrant Kids Back to ""Child Jail"" Despite Concern over Inhumane Conditions"|"[""trump admin""]"|fear|"[[""moves 100 migrant kids back to""]]"|"[[""moves 100 migrant kids back to""]]"|True
a0170aaa|'Do Something!': Calls For Action After Mass Shootings In El Paso And Dayton|[]|fear|"[[""shootings in el paso and dayton""]]"|"[[""calls for action after mass shootings in el paso and dayton""]]"|True
ad55134e|'The Office' Star Rainn Wilson: Black Friend in 'Surburban LA' Targeted with Noose in Front Yard|"[""rainn wilson""]"|fear|[[]]|[[]]|True
cdcf3221|7-foot snake scares Oklahoma man as it pokes head out of dryer vent|"[""oklahoma man""]"|fear|"[[""oklahoma man""]]"|"[[""as it pokes head out of dryer vent""]]"|True
079f0145|Accused Murderer OJ Simpson Launches Twitter Account – Threatens “Getting Even” — ON ANNIVERSARY WEEK OF NICOLE’S MURDER|"[""oj simpson""]"|fear|[[]]|"[[""on anniversary week of nicole’s murder"",""threatens “getting even”""]]"|True
35fb219e|Al menos 3 muertos, 15 heridos en un tiroteo al norte de California|[]|sadness|"[[""al norte de california""]]"|"[[""al norte de california""]]"|True
cebcdb70|AntiFa Is a Domestic Terror Group|"[""antifa""]"|fear|"[[""domestic terror group""]]"|"[[""domestic terror group""]]"|True
2068459d|As Saudi Arabia Builds A Nuclear Reactor, Some Worry About Its Motives|"[""saudi arabia""]"|fear|"[[""builds a nuclear reactor""]]"|"[[""builds a nuclear reactor""]]"|True
f57728bb|At least 11 people have died while climbing Mount Everest this year|"[""11 people""]"|sadness|"[[""while climbing mount everest this year""]]"|"[[""while climbing mount everest this year""]]"|True
47e7ddc2|Baroness Trumpington leaves staff £500 in her will to throw a 'jolly good party'|"[""baroness trumpington""]"|joy|"[[""baroness trumpington""]]"|"[[""staff £500 in her will to throw""]]"|True
86d6ab84|Beto: We Must Defeat 'Dangerous' Trump or Risk Unraveling Our Democracy for Generations|"[""beto""]"|fear|"[[""trump""]]"|"[[""risk unraveling our democracy for generations""]]"|True
15a4d3db|Biden Swing State Speech: Trump An ‘Existential Threat’ To America|"[""biden swing""]"|fear|"[[""trump"",""trump an ‘existential threat’ to america""]]"|"[[""trump an ‘existential threat’ to america""]]"|True
a91f2706|Board president threatens to yank management contract for Advantage charter school in Baker|"[""board president""]"|fear|"[[""board president""]]"|"[[""to yank management contract for advantage charter""]]"|True
b84a32bb|Boeing sees me as its ‘piggy bank’, Lion Air co-founder says|"[""boeing""]"|fear|"[[""lion air co-founder""]]"|"[[""‘piggy""]]"|True
7d0761c5|Border Patrol Agents Save Migrant from Deadly Exposure in Texas|"[""agents""]"|joy|"[[""migrant""]]"|"[[""deadly exposure in texas"",""save migrant from deadly exposure in texas""]]"|True
54d28440|British Airways pilots' strike gets the go-ahead, sparking fears of chaos at Heathrow|"[""british airways pilots""]"|fear|"[[""heathrow""]]"|"[[""british airways pilots' strike gets the go-ahead, sparking fears of chaos at heathrow""]]"|True
57752c40|Cartel Blockades Bring Mexican Border City near Texas to Standstill|"[""cartel""]"|fear|"[[""texas""]]"|"[[""border city near texas to standstill""]]"|True
2d9bd8c5|Dayton Police Officers Run Toward the Fire, Take out Shooter|"[""dayton police officers""]"|fear|"[[""take out shooter""]]"|"[[""take out shooter""]]"|True
57168d46|Decaying oil tanker threatens 'catastrophic explosion'|[]|fear|"[[""threatens""]]"|"[[""'catastrophic explosion'""]]"|True
619bbaef|Democrats Running for President Are Waking Up to the Danger of War With Iran|"[""democrats""]"|fear|"[[""war with iran""]]"|"[[""war with iran""]]"|True
31a81e69|Dozens of rockets launched into Israel|"[""israel""]"|fear|"[[""rockets launched into israel""]]"|"[[""rockets launched into israel""]]"|True
146422a8|Earthquake: 4.2 quake strikes near Ridgecrest, Calif.|[]|fear|"[[""4.2 quake strikes near ridgecrest, calif.""]]"|"[[""4.2 quake strikes near ridgecrest, calif.""]]"|True
02ed2505|Earthquake: Magnitude 4.6 aftershock reported near Ridgecrest, Calif.|[]|fear|"[[""magnitude 4.6 aftershock""]]"|"[[""magnitude 4.6 aftershock""]]"|True
71ede094|Ebola outbreak in Congo declared an emergency of ‘international concern’|"[""congo""]"|fear|"[[""ebola""]]"|"[[""declared an emergency of ‘international concern’""]]"|True
5a3699fe|Elections in the World’s Largest Democracy Are Being Boycotted in One Embattled Province|[]|fear|"[[""largest democracy are being boycotted in one embattled province"",""are being boycotted in one embattled province""]]"|"[[""largest democracy are being boycotted in one embattled province"",""are being boycotted in one embattled province""]]"|True
07b3495a|Even in Defeat, ISIS' Ideology Inspires Mass Murder|"[""isis""]"|fear|[[]]|"[[""mass murder""]]"|True
